run_id,NSE on Flow,NSE on Soil,KGE on Flow,KGE on Soil
0,0.6844876355094596,-0.4451023284631408,0.8437993822843921,0.8471709848669613
1,0.750530778612821,-10.723286705489926,0.8057449228403395,0.22683793064605795
2,0.2916968020119225,-42.72737997435586,-0.12023732253062813,-0.06675116590265695
3,0.5568528078281773,0.6008021632094748,0.5799773132504835,0.8334550179528067
4,0.6856207507970438,0.0230280309770311,0.6328637120789911,0.4747717309372761
5,0.5489416028245975,-113.82625588837902,0.07042748240396413,-0.6732353470632078
6,0.7347827369701632,0.7036415837952549,0.6898098210782344,0.7063279977227557
7,-2.5400540111572654,-29.836023077486555,-3.489646648015249,-0.08558976572067478
8,0.3376278187730123,-11.649858105634038,0.21643568246665812,0.5355488395980788
9,0.275768370254203,0.28953149826793234,0.3843875624523766,0.5529612538466394
10,0.5758020204108527,-7.6358802173757265,0.4125652102173808,0.6835879531642388
11,0.5870660741629481,-58.620686512161825,0.43660462398887223,0.07687241197556172
12,0.46254966736547976,0.6502139822980015,0.3549503129816033,0.8593749869970656
13,0.6528596268283382,-8.669131700968451,0.6839063846944378,0.3771546923984347
14,0.3415843083276078,-84.52564103463246,0.19456218218109478,-0.061723542820083965
15,0.5968813770388688,-39.34683224301929,0.05935317249239358,-0.46641928878248295
16,0.6951822285627965,-1.8387291954430611,0.5347110914978569,0.7709562146968295
17,0.6546106640415684,-2.3826494110037153,0.671390708166323,0.7094103575376711
18,0.6791529606833255,-8.835486244764137,0.7515354212887956,0.41657805270003945
19,-0.670820353084818,-22.374012849635232,-1.9051793366779832,0.2786807817671053
20,0.46766869732338734,-25.244341835813685,0.5295538926395733,-0.09368631040475739
21,0.8254549076497385,-12.759659201104942,0.6794779373429742,0.4675962116289062
22,0.6436632488397639,0.25989874769659305,0.6180288295364487,0.40521905378142764
23,0.8232877602993371,0.5547977181837602,0.6639920918115141,0.5603323129271258
24,0.708712654397736,-38.848470530756614,0.7685485576169818,0.25735386058389764
25,0.46736441195094935,-75.72608048570187,0.48951767508237687,-0.012250328215509088
26,0.6066927098014926,-11.572369504102491,0.47365903421353317,0.30098017354582207
27,0.6067981635382651,-3.00506559475987,0.6365677988818164,0.5971991984941349
28,0.703157144723484,0.08353232948251832,0.5469689437606718,0.6190626856019116
29,-0.0005087949580240281,-49.70557865674706,-0.06647686373062878,0.017816653726928533
30,0.8348872067697941,-48.20890712666772,0.7420436161284476,0.15366852237066075
31,0.5369836534199353,-0.20481697240018115,0.39587861488741904,0.4692215959459699
32,0.21579125682092604,0.25146411312448036,0.41931190192895595,0.43443122023911185
33,0.388773129573898,-23.541073678237666,0.28842194103959684,0.09378462521141584
