run_id,bb,satdk,satpsi,slop,smcmax,wltsmc,max_gw_storage,Cgw,expon,K_nash,refkdt,trigger_z_fact,alpha_fc,K_lf
0,1.985251088240754,0.00012760212220299668,0.3734877558007306,0.36000170642902657,0.7006753690503429,0.2245013586535452,241.61640984050888,1.6322322183475377,0.05854301883946922,0.22773210374134975,3.666569242117778,0.5732704357352938,0.10858843754786779,0.6940214744109725
1,4.298204138670067,0.0002576841030449512,0.13257547417255036,0.4282137955932066,0.6594820752265887,0.2640890790447842,107.99660914502266,1.8734210807881493,0.0967062792916987,0.401658038336139,2.127511868681861,0.6295316734883576,0.3155141192205142,0.8392783993855037
2,19.697662392869542,0.00022269483197294578,0.38373169515878,0.12098224402452026,0.8468276293571187,0.0719497458806643,237.1314239721546,0.9898389657123248,0.056955959415356035,0.5042040459222233,2.356675144623356,0.5935296272878153,0.1710816244810004,0.98571432163903
3,8.63597100095233,3.0735474642377576e-05,0.08181678988046978,0.4222454727198311,0.690135223386602,0.26997229065736,78.9220582003394,0.9495364244299986,0.06746293827981087,0.3814677781613624,2.6055471062053956,0.6596909737181468,0.3065975620826729,0.9952606338678375
4,15.47113424925816,0.0005850199908481941,0.438829001673817,0.03361074596429709,0.551918198931479,0.09352170175025064,178.88569177880152,1.746835035831105,0.08363008527740273,0.4441751457151037,3.3676168129667596,0.7056226030476188,0.10924756555146563,0.4946713684522335
5,0.14564614182160213,0.0006671448739789295,0.5124911430170962,0.21630803978484323,0.4863699895361,0.12307438761835748,59.080099404558666,1.922859524923343,0.09348983247560938,0.38361196652496304,0.9620676384448175,0.4992014780576768,0.25017133367591704,0.654193915404636
6,19.56820746440347,0.0001421117633996752,0.32462758296974326,0.1978314138328885,0.5409967037775516,0.1626667190512998,124.90680226875195,1.0057325215310384,0.06242248923725668,0.3741987601988734,3.909488172629484,0.6079132981674581,0.24673187700027302,0.9052648067113491
7,1.6810394982656969,0.0004101009807666379,0.19159780784311659,0.9199757583832135,0.8440941704252378,0.2051457040439674,234.8160610228084,0.4849794232870573,0.08132444272484479,0.428858167329104,1.2870175533095585,0.4903539366794194,0.1800004200019266,0.5299172036566123
8,2.27663933426543,0.0006395543130395151,0.3035290269787975,0.9585849441295544,0.7162949909359762,0.0010712254101527198,94.66048184865497,0.5407635141692936,0.06573223170984557,0.12712686205861992,0.8815625357893278,0.43172225063164116,0.14989271888752567,0.5903525709092323
9,5.097341848090883,0.0005951252859148591,0.5971877612237415,0.02293685277249848,0.5981054632343038,0.3296329514084519,75.94205196529693,0.993703218097578,0.06993039340561165,0.0339187464794251,0.825186088373935,0.5310585496546631,0.28844690728428457,0.32092340484933496
10,16.88245153627843,0.0005079558659631721,0.11736330864691875,0.697501055591033,0.7042652413038275,0.40932651810371934,114.733631970848,1.051306691389684,0.05388935025798491,0.15833791470190822,2.2071428958818142,0.5862790949369439,0.21402960673583146,0.5214444498383611
11,9.362696518354543,0.000450375246723503,0.4393225075838589,0.744315914936819,0.9903321010908965,0.34547585940350867,184.49043839310332,0.599395614528613,0.08075442721765472,0.7121079050112511,0.34704517594107875,0.49905976618651243,0.2541532115202443,0.5164653030458719
12,7.883053414123295,0.0006784301989426739,0.7124059658654069,0.9893507318636503,0.5336533666525228,0.2654313181614881,80.95710631079888,1.0127993765569137,0.09902062743397676,0.06854780801682084,2.1191953953199176,0.6349812102115052,0.24435664154535555,0.5412986446306081
13,7.065718479252638,0.0005679975719296285,0.3666266093689266,0.1440659657162468,0.7236203696281759,0.1684585274094407,242.21014549361485,1.7870500997660679,0.06124970849552758,0.6314677030793082,3.477852324465574,0.6089452391280905,0.11432672000852026,0.9553167298434073
14,16.854870202381573,0.00045532557745472653,0.33941414216477683,0.5337045938391245,0.9693005882250336,0.3850583109121875,232.51634114209844,1.9578616117628893,0.056279725694743564,0.21725529937953136,0.8488714122463806,0.36226170488987874,0.14354200458829863,0.027274406190040096
15,1.3451813601022171,0.00031712331238398076,0.4578309800097306,0.8427494080435718,0.7511811430318482,0.23326154049373693,160.3005176270599,1.4851217354247275,0.06015904973293064,0.32468446199258455,0.8320021801934488,0.46362336445850033,0.29915605298368375,0.6776428073422669
16,8.736789156453744,0.00048487820341865513,0.08294892572287277,0.055259090238378834,0.621419185438615,0.14157554534408762,77.50715124822261,0.8864194095301878,0.0877295594823696,0.8115745109654009,0.6834312828016639,0.3961167795840569,0.24800886514511142,0.03940188925978605
17,3.0960450670729944,0.0003170899547839151,0.35045937721359577,0.04275914852410647,0.6622891467902757,0.10932528555163583,160.23082739680973,1.757761388081484,0.07741549395829267,0.572699755473145,1.927712076251209,0.2761297450859028,0.1260916068051537,0.2357884760285662
18,18.855365595852227,0.00019914797690201308,0.2339959650710701,0.5862651213388979,0.719215537115693,0.1954002443502612,141.65160410660164,1.1568671739166245,0.07715478223291429,0.8119714419911842,3.005266932821882,0.28532411084143716,0.2991987777961226,0.5572009754981835
19,4.787942592371666,0.0004919600108856458,0.09278171935073132,0.5040048996158588,0.49139875911262976,0.18008563486658336,133.82050436335845,0.27206246606919104,0.07708655574047923,0.7988874522897165,2.253869077664764,0.5822735880290024,0.19448220336191435,0.4592835105939681
20,1.8270946703766169,0.00047671756539529854,0.6948800015645524,0.3349063365808614,0.4567297268863875,0.22519292948267905,218.40044733899174,1.8324406353901759,0.07680746742486275,0.645053740473665,1.7274844441665405,0.6091722248302064,0.23535272469939103,0.8815031877654256
21,18.626768218244433,0.0002543940980774472,0.252238073424229,0.9223600329153426,0.7429908332940742,0.26723507895592263,154.4933072815756,1.2634835298322868,0.08298194123791244,0.43077969806458205,3.52973052978488,0.3837628634760075,0.3212884537554445,0.7010016844148064
22,6.822085516975451,0.000500231502299493,0.4487410920605135,0.051413957057958974,0.665223693874108,0.03046789590889464,126.76202356588917,0.8686711232632913,0.07634224314228921,0.4551097253874071,0.6924763603816588,0.3822457578532857,0.24061310422053508,0.975714866852798
23,15.44950655339321,0.0005702812765478534,0.19413398341985563,0.5575633782044107,0.5893028761891992,0.10316264359844579,199.02598953008777,1.7397938333678857,0.07731467578735157,0.3797026035839047,1.118671948725933,0.6008083866244212,0.2712701163689986,0.96224197833913
24,6.591283460834051,0.00011627257097778201,0.7642507054971586,0.5747673113722888,0.825566992065057,0.3561701120739475,174.68551455487685,1.3372434528175392,0.08962728657569285,0.7602751540487689,3.386227148107306,0.5410454483649094,0.1397166021081949,0.33434572953409775
25,15.445079889386598,0.00018593964219858444,0.5832898011933632,0.08569639425676205,0.9505662581993517,0.37838048390615386,237.14348410145533,1.8117522255077863,0.09596643535369745,0.5909493515006783,3.5930735400153697,0.5815398391562865,0.26035426761610114,0.9154564445329336
26,2.794973737854823,0.0004174461890268033,0.5019048434966247,0.8229012935626584,0.5556518680865069,0.24342749875273365,179.82034742383325,1.7819392164781132,0.08174301403916798,0.6328052334479873,2.4214120483546986,0.5174803839333186,0.24381980610347004,0.34153861728337204
27,4.387612897571282,0.0003927873084666533,0.39435513601544564,0.020704804110684507,0.8702772029572845,0.21196087534370517,140.4207307978174,1.229645511383076,0.05105950768334159,0.3649963354436735,0.27383716659249635,0.3044768615493733,0.22407468912262485,0.7718471859554394
28,9.650222990900225,0.0004855562600845344,0.13777549860768173,0.9345995542313771,0.6157208063147703,0.09868475637905329,52.68380145493435,1.943721246739508,0.07796255511875455,0.5123322359056303,1.225984966717802,0.25270621498113705,0.18473526713445315,0.5944180141932012
29,11.27759310766495,0.0005969585309135406,0.22372806884393454,0.08247660270350504,0.9878343502006208,0.21572676816846761,166.76806082387537,0.7319929200723898,0.051172254787482385,0.9381519420892078,3.423192582251184,0.5448938452666093,0.23755423618847815,0.8141396807496653
30,20.81555271500079,0.0003190616644700557,0.6889402361261925,0.291782891555255,0.8300590966023291,0.3440492311485651,67.99674758169462,0.45992948867916167,0.05153671438685356,0.4827615156622814,3.469211917453636,0.7370528386782708,0.21859070881363657,0.2572535280175452
31,5.191272302266402,0.0006317641250700056,0.09155997445068417,0.6176084895051689,0.9285166153926012,0.08797433595706515,71.85207438363246,1.8135072115428068,0.0522164294253975,0.885659711809269,0.27994036554381974,0.31828997549861515,0.14376793619313513,0.34515806529109655
32,16.07680732792534,1.2473865611628773e-05,0.16701956511286997,0.6794966598688094,0.5788541062669849,0.08953436333391031,137.4750765808907,1.7662843959145018,0.05867467015593472,0.8515615837758864,0.4187000806645711,0.34478593608663877,0.20026959182175602,0.539758496357667
33,11.4911340172847,0.0004413532745455179,0.5802777941081452,0.24202574476577055,0.7862508551070763,0.08395316718430748,125.39775905199627,0.6117051547205394,0.09868266480043106,0.022635357844429074,2.269953286268387,0.6847742441079974,0.1926242694050685,0.6041498372199215
34,11.53837779397691,0.0004750351928997187,0.6095174232576985,0.9075177602667398,0.9545300705165662,0.21255836983991946,201.66608304438677,0.6184368884778804,0.09168019101488936,0.8571236788687737,2.243087630169466,0.601904842008075,0.188297592135943,0.672508216038916
35,3.5573511974386856,0.0006198345317983031,0.7560876272315367,0.11653761059146353,0.7190391106306859,0.1780423430742072,96.55848512625501,0.6658820959014322,0.09322705911500105,0.4144097333621473,1.8237629710718892,0.5526342630804957,0.21406228981362746,0.08532055143459452
36,16.813470978053793,0.0005095236690313837,0.7248581033964219,0.5910382824171891,0.7146132001602696,0.1470679568487374,163.23975373919393,1.3633670865592673,0.06923346790360338,0.08107033834404781,0.49356233153204376,0.5912899287873115,0.23041379394393105,0.6109045029930327
37,1.512918001936936,0.00028839375977239736,0.548460798118118,0.7983112779616446,0.7103296525179854,0.19246130188040347,101.99351876907645,1.7232001458761257,0.0508844035182074,0.7490924798719153,1.6370517800159883,0.4916430638970286,0.18857909931392114,0.706422063298687
38,21.303981689534556,0.00028204506442740956,0.40773661659193766,0.3797718710009134,0.6965397252749057,0.2053040176865174,156.7401963664375,0.9143801577440394,0.05954852811008275,0.37938280621779086,3.2204995210370826,0.3703195287637281,0.24178524091331238,0.8077286465829463
39,3.529455058547195,0.00015918467246182343,0.4824469834529349,0.5080272866126554,0.9486339343332446,0.4224473335510905,172.8141419265476,1.0975622374018827,0.06964448379017069,0.2604506651693765,0.3161884848857448,0.5018681551581323,0.3090185653406389,0.27099453740034374
40,12.22725311605031,0.00042755905552054936,0.661495801955235,0.715277725941224,0.4798875157635971,0.29723855395168736,157.61592151618132,0.7917141890267598,0.08968378451874533,0.7524860339078261,3.3043577517280824,0.5981963044146187,0.22999211480174875,0.31545464686772917
41,6.592054195370904,0.0005141475027220479,0.24435814484330318,0.6448644075539472,0.8845199556442155,0.3414145823044489,140.17777636502402,0.688073469656418,0.057720049035489496,0.9937155005067787,2.4960747628688713,0.48253708929861594,0.20076582329887377,0.9509227177914942
42,8.358921885475441,0.0005412203120053045,0.6722519842001136,0.6995216070051339,0.5630174125153784,0.3230633749737583,115.74101261411984,0.7853461706535412,0.051406119308164765,0.18926537117434863,2.2805585707669964,0.6044791145034802,0.14067310512478212,0.197624689803422
43,16.147886477662286,3.235826356870118e-05,0.5170017856502488,0.45266658744162486,0.6692788412204764,0.4158187342881769,120.57159808736385,1.051812727248857,0.07659230453810721,0.06628828358954486,1.5964719607171172,0.5487201269239188,0.10958100267809155,0.22748533991527922
44,8.127334076361121,0.00035380406539108994,0.5778876857482032,0.7134798980407326,0.7131279889744897,0.3349903412050708,122.75483200220835,1.5607524931149415,0.09345399010468433,0.7557147130267122,1.078667663375194,0.2580224291939298,0.10069678159506107,0.9022419012818708
45,5.217102990585485,0.00018437306975408518,0.29017846519764856,0.05010346927648618,0.5552818653645133,0.40155905919830237,102.55416109323895,0.21672734754301706,0.05179232648249363,0.9805441577897042,3.6972598499500573,0.3010592103187185,0.23866786712035754,0.3198436622770621
46,10.37009544041681,0.0005155707374437782,0.3967527618998971,0.32936386435380816,0.8042632471837555,0.08681074802655092,238.33336935143262,1.6949517879863631,0.07703622209493259,0.9215329962285643,1.1869624412605282,0.4718995386098746,0.17524325333450697,0.09329334354079041
47,0.5073493694329831,0.00035526260134442756,0.7434926332365108,0.29573532363362953,0.8383831458632041,0.16586638362329675,109.20046230612441,0.6649875357442816,0.09379830499169635,0.4167513836965609,3.1065571149688926,0.7052217660916895,0.20455798061010672,0.7303325015576099
48,10.565015268331022,0.0006608091363473953,0.5035742433076209,0.9937037885901174,0.717142687080194,0.21145546515908817,175.5510347442477,0.539117638682798,0.08144176877975337,0.35467001243413704,1.1825757929935934,0.6407984252183854,0.2058329304423415,0.287383914298983
49,8.281034434665068,0.00017317983095948308,0.18731932138756402,0.9894892584364048,0.6584435709231018,0.30778381479311884,58.829808120363,1.331536920769555,0.07324102156199454,0.5194144584190771,0.966135278359479,0.6290980591463957,0.2546631977429776,0.7287146116234067
50,12.85053641352577,0.000718491617227242,0.6910585646820786,0.08154895275166221,0.9042947252085836,0.14411980704859603,158.2367434913506,0.26907223114724554,0.06475283482555563,0.8089786888752486,0.7634099945690489,0.5322884366304412,0.23085315298534534,0.7184564732841138
51,19.52124008351795,0.00010242801275293711,0.5701286070952845,0.15658502862606813,0.5297772166856156,0.25522224135992105,66.73236528071398,1.5919510871910045,0.06810844194705823,0.07016966270967093,2.331326582712563,0.6556351244353924,0.1524322613659169,0.06788202773664836
52,19.62383460806326,0.0002911861859777839,0.1233057067748429,0.908097775248903,0.652890984302958,0.2539226517472669,249.95962369657514,1.0850160257013934,0.08570685950024859,0.45569999291048946,3.4408514095582374,0.6633345233187822,0.2080650708596198,0.5840261528171478
53,19.237573659382086,0.0003086994489807967,0.2865994998819549,0.7063034690006129,0.9044973870940562,0.16130781855887752,76.54501094626491,1.7110632007475175,0.09226412623418477,0.15938852436747764,1.7343601686148093,0.3998571750462033,0.3239402580819828,0.483438975282909
54,7.908991713049528,0.00019016964592239528,0.20486097266915654,0.5571058572146291,0.5722580185719146,0.22790851407474624,98.66610502761766,1.9848413530557478,0.07129484882944626,0.23714152771862912,1.3124985820311663,0.26932643303492854,0.1075196067858753,0.5256818137729388
55,3.3444948264194654,2.6035129615752075e-05,0.289223067048208,0.9009817554516214,0.5333324044803582,0.23733051833628038,71.06764435924778,1.0081236496658856,0.06915966555702932,0.33428809363492523,2.996070371156898,0.699804348469681,0.27875163959397753,0.49885475152681263
56,13.505061628636911,0.00019932778027977177,0.2768923232066568,0.6154257536522679,0.7165989458228754,0.3124157019740366,84.65391007627848,0.9441139143675843,0.06033892961964839,0.3307701648065891,2.3258867765701337,0.3208937369397342,0.2581026673873358,0.10180507098803428
57,9.267919131807261,0.00024801795689286953,0.13447647176470628,0.9240098115114632,0.6357372162023668,0.31922881416278903,249.09670974645064,1.5300901179089959,0.06740617296816934,0.8999903321789094,3.200650117246995,0.7362680646587321,0.17089119286526266,0.7217373287906041
58,0.07840906901972577,0.00012354281974284257,0.238437964437993,0.16220444007254847,0.4778630361338654,0.11289072694740143,162.1539474223043,1.9921050703640832,0.08500517223019442,0.8220942449793043,3.637957018446803,0.42160934972668795,0.11994178294926765,0.09403625725345013
59,21.72638272496511,0.0005525196361032943,0.7454284713126449,0.5701854088844999,0.6130350134862055,0.3086709275042517,197.49280279226997,0.740452610226167,0.05970042181124428,0.5699310453429663,1.3012825346352208,0.716810724223498,0.25686047925864175,0.5391712496864736
60,0.6767280108393255,0.00019838721086548716,0.5337947568712724,0.9843979701466881,0.48014738660998585,0.1329313059000717,71.46414164097999,1.9734365143616346,0.06694236595662748,0.4523061863415025,0.37280496592470325,0.5812331985038861,0.18463759670634938,0.6629790421483402
61,1.1945437615051495,0.0005313198947101552,0.4608440339393237,0.3499944397460012,0.9317030233337817,0.26641053064761205,234.09196126290868,1.0954683673918186,0.07443920458225149,0.6776521041395307,3.4965715184986914,0.7000410263172331,0.16038348248700446,0.3134697307433553
62,17.0104567157547,0.000558181265062871,0.17486633342045266,0.10695434143183624,0.7296533293691572,0.03964473743915964,72.26199221756005,0.6499482954951359,0.08758256763264458,0.13014742566292353,3.058820974871409,0.6285663309702973,0.12217725813028824,0.42477792684973925
63,1.76344281334268,0.0006915242871327855,0.6361987794860464,0.8706628198626526,0.7966973982303968,0.38418247535166766,213.53553950939414,0.6034494792794864,0.05366747551543651,0.7278560989263273,0.4530823170111471,0.6384266767363733,0.25819978961026663,0.08203877454160696
64,19.44550908314196,0.0006674914543145223,0.7174745296588863,0.07441985248078761,0.8500706046022125,0.20339152915264944,107.41869731688263,0.2794345531992699,0.05258668132137861,0.5788590430344372,1.5403722422403148,0.3068986341136407,0.13501710123294045,0.1559954678707252
65,10.252769634371592,0.0001854120916148279,0.7308422316938508,0.19564571518003146,0.631965871819195,0.06728078139315496,70.9309922770417,1.7013517536257403,0.09034457324697961,0.007227045854054897,2.7162865440464965,0.37249522087406545,0.15352887284037164,0.6478087853829045
66,15.863336105155488,0.0005758262334611282,0.6351521648882197,0.1444672165467674,0.6024975418868362,0.4480272369129372,117.47390300433689,0.5875961218932932,0.0649755384009961,0.5573306953872778,1.0767320406812868,0.3362593280179028,0.10280235600608219,0.43424230530015084
67,3.927995365826752,0.0005036159780462616,0.259934441265085,0.4643999830403779,0.5362515266795836,0.21767581540085576,135.55534173526186,0.9713788725993657,0.0729730609729166,0.047088356681987416,1.0806699047460273,0.7054864526315077,0.12977959869279546,0.5636855909341928
68,7.443365777949685,0.00023992989547807721,0.2624407018832501,0.5922835869167614,0.9947765403456439,0.08804525898531827,58.334527839867135,0.8565045873624746,0.07073974411201046,0.2736297991843932,3.5774107076792396,0.3206090853451787,0.18773336707735405,0.6993227069105571
69,19.459041300202518,6.714070103440007e-05,0.5560595117959712,0.04172591744998977,0.969799865892198,0.44103838906666853,179.11850991945306,0.2087745290649036,0.08554820092875032,0.23349894101234248,3.731102896572408,0.44438174622335963,0.10757145546326762,0.6409231000972875
70,4.34213368109985,0.0004655188641247043,0.4590339227556845,0.5933347837902152,0.6938486760789938,0.14961604598159445,149.829408351609,1.9445151962077907,0.08855544767260051,0.845575991967006,0.921544540001627,0.44396107697979736,0.2996230001861547,0.24777464289742102
71,5.089081845377795,0.000589644286466357,0.6901399275118631,0.7113799858155416,0.593152179674378,0.4250381958420788,182.18132262831875,1.6511303032352656,0.07942450536943284,0.806335614570231,1.1586292218065717,0.3799048779646647,0.30599561790293284,0.788575979263922
72,17.022960922908783,0.00028180605311312794,0.35226501500663626,0.09727560023851325,0.7454608917757499,0.4310035203127867,223.1612365894519,1.1071441765469279,0.07468666838663512,0.9102718858930046,2.947367005089374,0.4620140190137849,0.15795470136136203,0.3749418751312394
73,9.296884674735733,0.0001112706254599368,0.15600211947914366,0.3727597210886481,0.6903730829145551,0.06513060078536913,55.25495720055453,1.083118975785091,0.08854266626018073,0.9112497372917018,2.958182601881721,0.2820827534097896,0.2918393907410668,0.016144608263382303
74,9.383894570531453,8.878241731487964e-05,0.22336890874287507,0.9142120409233723,0.6824850793773041,0.23452151501774793,126.56352547393396,0.8757932111132856,0.06976763511348988,0.6004092107951621,2.954744020710682,0.6518261107151913,0.1488912432289345,0.4177861337004031
