run_id,NSE on Flow,NSE on Soil,KGE on Flow,KGE on Soil
0,0.676980955289084,-9.36314205518614,0.6539632998519058,0.16338127772801603
1,0.866240822119166,0.27572557405772147,0.8655489736111461,0.8899675396619586
2,0.7913052175927295,-36.14564943849571,0.8485514976956308,0.3828498828941874
3,0.7575172865722726,0.23746469698600614,0.7032633062970712,0.4761745892278759
4,0.7957597476363755,-5.804307217507398,0.7942577684698733,0.7385189208178524
5,0.8056579176568973,-12.572793056529523,0.7889867785983152,0.5641990794003714
6,-1.1480651650403164,-0.315855698797332,-0.3964255964887742,-0.3462260950932208
7,0.8177368135321431,-55.366477139386944,0.7313420678408672,0.07149348186175786
8,0.15474405218642084,0.3067021135373893,0.37986867038160643,0.5284253662410984
9,0.6814371827925532,-3.266773511934244,0.670464810835343,0.3463432423021907
10,0.7138526834220253,-2.5655578793316938,0.7109752297720461,0.35204212746720287
11,0.12147547173620854,-10.311609304839719,0.46880643856606086,0.6554102374322398
12,0.6221214198182319,0.329675079312019,0.6004381343637499,0.7002234070242277
13,0.5157007816046753,-10.650410464244763,0.472453887439914,0.6223252868531233
14,0.7982453938189025,-35.79435103847091,0.7844159936132583,0.28915781517033323
15,0.7159217489222107,-4.231265955443287,0.6934911557869252,0.6787685077090142
16,0.6543523616151388,-79.86524685105728,0.6384697719624861,-0.16353027310526036
17,0.7290610453466202,-0.008732681404956866,0.6674532505474442,0.49263085215435265
18,0.7473570359383872,-45.81164890279489,0.7214051299859003,-0.06568638629254187
19,0.7563376835972053,0.06320799421995738,0.7764197150791028,0.3507683901925738
20,0.8053762384853772,-0.06378094690193503,0.7608694535847906,0.18395807847929413
21,0.8128846265318334,-9.322125577974598,0.8843165042554187,0.6535570606773418
22,0.8465035883751244,-0.816907756561043,0.8009442911294091,0.36001254042295294
23,0.8429689332869519,-1.7991006475808202,0.7816203295622868,0.31687145556442275
24,0.5505857451262282,-11.584133456605851,0.6412987560798816,0.42816693456849353
25,0.8181682495749216,-6.440966127623556,0.885860018822706,0.654104375713839
26,0.20067102116226554,0.10834012825632044,0.39792362626953737,0.41486125448868727
27,0.6819927674297293,-45.83459216618582,0.6540813611430774,-0.005232226271193019
28,0.4915236009962455,-1.0049966418348197,0.5013662536756724,0.8422221340445976
29,0.5113018259523592,-63.356338517357756,0.5284572330040788,-0.21418295644888663
30,-0.22151725539206435,-51.8451061560563,-0.14617895518499524,-0.5047926944789096
31,0.8420236905822067,-0.011947453012070008,0.8881264455231167,0.43846900759531315
32,0.6240973442016242,-60.000052263547836,0.7087435543534625,0.09939270740845674
33,0.39908522295214266,-16.507782128967595,0.5135453612263645,0.10975993064757772
34,0.756896020602512,-2.036237054295934,0.7406934017431728,0.8107537658674674
35,0.502262576326896,-57.44774460050104,0.599649086738909,0.03698818138786053
36,0.8229179372462534,-3.593887466128007,0.8047520860019381,0.694431269392474
37,-0.5317137733860231,-80.34917706588118,-0.27202426905188926,-0.5823046126057727
38,0.8090985098113099,-82.52835263081394,0.7518111090931611,-0.1915049419052508
39,0.3935189269964121,-1.447718770797954,0.018108358780978162,-0.2725149653890755
40,0.48355641858492304,-7.621783291423721,0.5737920271426753,0.4544437280351502
41,0.7831283668187976,0.6212149292837121,0.743300046773768,0.9031932307662063
42,0.3579139753075856,-0.5906771434408638,0.5054960310925423,0.5983574561314116
43,0.5304656990945138,-40.50482144750327,0.5165923982898707,-0.06746878987208871
44,0.4327516692264334,-26.381667965167484,0.4816273270962327,0.4739105140518979
45,0.8333333441020621,-29.148898109973587,0.7799366774682711,0.10697186979944995
46,0.4505263259809128,0.6949287290921691,0.5034527733787744,0.8453661924457205
47,0.4248662246362481,0.3462289835643929,0.45197624672723535,0.641033270888373
48,-0.07287251720756904,0.14788995204370348,0.27178594589446037,0.39772624547642843
49,0.7367818701501242,-9.767870688723878,0.7352039982484271,0.4729675869644101
50,0.6822966979994395,-0.40752325129359157,0.6066591852698142,0.13414836115112017
51,0.34322882304373403,-32.493466674040235,0.4372092340286965,0.4265184460014092
52,0.8378120916188047,0.37434255648354053,0.8159395153781526,0.4929826327706901
53,0.4047007078232262,-53.39160139522538,0.5191819981729975,-0.052158572661703984
54,0.7771927862473319,0.20817299010020396,0.7832861036940137,0.35247776321531465
55,0.6793816140232725,-43.70296304939834,0.6325016040560978,0.21579242862019576
56,0.8350831677079137,-24.10852871851884,0.7563585340976648,0.03509181247519344
57,0.7259427847576663,-0.00490480088733003,0.6827308945631942,0.753887158597564
58,0.06870067029484617,0.19010584525505858,0.30266781286260824,0.6956510182857001
59,0.7484169897200543,-21.92618057502958,0.6651123275416906,0.06680372060221873
60,0.6335152136467558,-16.114679095077832,0.7082300679845771,0.4249006136183878
61,0.4865506620194834,-79.9796558622828,0.5658013506985841,-0.31889781419816643
62,0.8045091425354003,0.5490581401464292,0.7897002580610564,0.5021980615531791
63,0.8151608569791384,-4.907540838587754,0.8261250257000833,0.5164304527754706
64,0.6904384428171357,-61.797401694401564,0.7120856555611258,-0.05510451319496412
65,-0.8155148642859515,-1.1025844176052786,0.12909956986655202,0.3079315145512511
66,0.5146115306643192,-1.3768659468739672,0.6540770622975041,0.5532963825040205
67,0.8379346612341959,-55.923529763142874,0.8013871263233966,0.09744345514329922
68,0.40550245325483303,-56.86808487952788,0.5207109942490815,-0.05238668625680876
69,0.42973151651477626,-113.80403522471617,-0.030906532094460815,-0.6672472676015495
70,0.6879736281469164,-20.134316568790098,0.6504503750583551,0.45379094453688806
71,0.656995925299128,-0.6511007495528602,0.7473647628914905,0.5196877202813324
72,0.6895555395262863,0.7954245408341771,0.5946760857050362,0.8644283158891023
73,0.8255511677805731,-7.944883468844557,0.7807349849407423,0.6573653081116844
74,0.7347143684373141,-33.6987151249444,0.7289667534047675,0.2338256706416918
75,0.5840889948692505,-0.489771822277953,0.560949144044997,0.34438726516535734
76,0.727934714738147,-6.6801084434368185,0.7796570071630773,0.7259725324527954
77,0.815838295012335,-7.931310362807693,0.7310839563007535,0.221036637308356
78,0.7911164003280923,-31.130471128521172,0.7547729534909489,0.167117000420425
79,0.7595376898467286,-41.51151936506922,0.790173447152035,0.22991711838071172
80,-0.20958739536729398,-0.9547208257976656,0.2925919524877191,0.4843763980365098
81,0.8397521916383615,-7.601760730719867,0.8339473942756745,0.6118916518953499
82,0.7853643257929538,-1.5240058751742587,0.0851838172590621,-0.35272575124050176
83,0.79492268923273,-37.306773874624895,0.7604442159671586,0.38270304356695706
84,0.7139714902438745,-6.183461985437117,0.6790067194117964,0.6894332799608229
85,0.655659536161328,-67.83297024397949,0.5830497024190177,-0.23980060864196084
86,0.7890876924922078,0.6097889632509502,0.7601374758863412,0.6504998974890068
87,0.21999802406504432,-0.18392155212825467,0.21331379661839078,-0.15638613785067346
88,0.5649873669763636,-5.402371775439168,0.03854661644155455,-0.35784011018737005
89,0.42690204612213634,-25.557316773534794,0.0003688901628104979,-0.4254927727140383
90,-0.23858532116063325,-1.0240132530608603,0.20121386798538266,0.7573967283899996
91,0.8668437899746595,-1.8516702899923123,0.8528505061241909,0.6040568149590049
92,0.8134988499563973,0.33474032068946147,0.8092695985263884,0.6995289398847723
93,0.708538476383134,-0.5703414410340979,0.6074777309630709,0.6136332863811658
94,0.8616988247031273,0.39843858067930726,0.8120325960554836,0.4727343193620508
95,0.4306393133853592,0.7252875043833806,0.6287920579555477,0.8088846528476349
96,0.8460088468520808,-5.371663228153651,0.8003440074270515,0.56566508548309
97,0.41364776153883465,-1.6575455795637217,0.4448921181341008,0.8166571743507831
98,0.25836889499768734,-112.43068004620432,0.0029644065459596414,-0.5502009614780341
99,0.5749460395198409,-34.77842612582487,0.5337278423790004,0.059788933280827794
100,0.6210662093972328,-7.818874685092251,0.5945972040349522,0.24393234001062525
101,0.0863158243601998,-3.5273606784820126,0.3899224159035244,0.7735264069735119
102,0.7723778473169138,-23.486935119685825,0.7219360938496583,0.06164513947643757
103,0.5009187284771224,-8.392787649176519,0.5129611356729391,0.6980964101817817
104,0.567279990849854,-110.8234455105904,0.031201071473099362,-0.6675307227653382
105,0.5070203040348955,-49.74846045128676,0.04700253829374834,-0.46890992434110035
106,0.8005761775962994,-0.5151942693815619,0.7646513882561559,0.663391317006583
107,0.8464761985421488,-45.52868391509256,0.6985839296370935,-0.07515645829375783
108,0.6504920018803395,0.19851871719347325,0.6780653323183008,0.6959193423279868
109,0.7271925088048734,-7.751313413098137,0.6579649363862345,0.6858053713064889
110,0.7083009207215617,-12.039791069817566,0.7164280708055641,0.6467922975507339
111,0.7363398045707515,-39.808177220095516,0.6878456264107229,0.18207874228560972
112,0.5645781477542103,-0.13205867767157398,0.7690071273213608,0.7877939307720718
113,0.84673135941903,-92.07958543264718,0.7237960386317337,-0.28504058115795305
114,0.3882690806205006,-5.607460511346385,0.4867713036513319,0.6552183572750439
115,0.8484228835651989,-2.983718325676315,0.810771782251159,0.43529038585281354
116,0.4042631855359017,-8.218378706828918,0.4524697977153024,0.2532180345517434
117,0.6921598889772176,-7.153744387237278,0.6758610768478572,0.30982105611452526
118,0.7207524684352091,-12.909742089324466,0.7884479535601181,0.6370469736406816
119,0.7857022808422371,-45.2886677838915,0.7159026125729159,-0.1086110804972309
120,0.7319194178200349,-42.31808261660652,0.703824839786841,0.2397019148751376
121,0.8249300578174964,-15.600395523964188,0.7937508123806942,0.3122963822061008
122,0.6453747652415971,-19.152721041579504,0.6504747564074271,0.16781161165597924
123,0.6848097001789252,-52.509417912662094,0.6303438167112827,0.23119260341433356
124,0.8209882182754087,-0.4240158669606404,0.8229904172833232,0.8536415392345367
125,0.5516247839603917,-2.96246729927516,0.5379608962100217,0.19980863331108123
126,0.8442123689894261,-3.5010144413651725,0.8412712984087825,0.5561858474148871
127,0.8686231656001464,-1.2219171363070274,0.8555196775945104,0.644401889990605
128,0.7662835708056548,-4.176797615601201,0.7862022060472158,0.563577674996178
129,0.8653816329343752,-99.42681856179179,0.8041236249989974,-0.11921563589520212
130,0.6504967181142765,-49.36466777813313,0.608136791411868,-0.07880312459397087
131,0.6150369428104814,-11.04831073582885,0.6090461318950896,0.3930671424668136
132,0.26266005254492075,0.25014095204452014,0.4279928870173154,0.8810969478116724
133,0.349538020560727,-44.15405602717198,0.4256743100387128,0.05223555565508098
134,0.7836841724117404,-31.549157634656872,0.7756505836763714,0.22182104393649527
135,0.21044544535595766,-1.691541003441464,0.3752816575225256,0.6775603345304569
136,0.4307181198635004,-65.75070045167064,0.5491218828990512,-0.21669620445764326
137,0.6930207005546565,-41.21047333269058,0.7058841988882225,0.375338146537993
138,0.6289400580140665,-22.897161504834365,0.6129064244898429,0.5100581636294675
139,0.8039400698545974,-5.455051179251329,0.774892272081761,0.742759855485271
140,0.8057254990394636,0.05721780573921864,0.8221630247122259,0.8251154671124653
141,0.853612021610059,-83.61865600444371,0.8161324816937716,-0.008946108648598683
142,0.704103008858899,-0.01517344255117492,0.46661580728053276,-0.09445648296955866
143,0.174570252259165,-4.913647300577947,0.379916412307279,0.44233070791062046
144,0.5420842486729229,-79.19292951185014,0.04518683393296896,-0.5797375093022088
145,0.7817912226870438,0.6960448809840578,0.8459914755654088,0.6888714590968299
146,0.6707262836089474,-60.65740834355465,0.7365684134184799,0.04231496191581752
147,0.7481076396985555,-7.382864417571044,0.6944960743529809,0.47330525603273355
148,0.7351105508160389,-4.043156761663488,0.6959574638661167,0.7416069930625506
149,0.26839502539116944,-29.667168373433565,-0.042718674996577555,-0.44083560938027255
150,0.8080323851730343,-1.0654052958690476,0.8010086394393032,0.530191263305912
151,0.7236812280911358,-89.70522411087344,0.6456990054489431,-0.1492538093972331
152,0.381608718103985,-68.85031771002433,0.551884148554604,-0.20398618864254958
153,-0.8394573797832023,-2.9571834294832215,-0.03134957760834722,0.08877258529652299
154,0.6735367682357345,-16.771670217816556,0.722011847520336,0.557265002472705
155,0.7535083007059156,-1.8225087799387008,0.7787161279793233,0.8174855591069536
156,0.7150441338171458,-29.35389004888528,0.6984780923621534,-0.005119046839618724
157,0.6933570432486994,-30.745149645125334,0.6530510084799168,0.25462277707175285
158,0.40059868832684764,-19.22732634400384,0.4534163356825369,-0.1150302475583822
159,0.7983587402423608,-76.79892149459994,0.7354044886845259,-0.293689038605214
160,0.6673240868861245,-8.281663348944132,0.6667661406560081,0.3912787292591323
161,0.8367232910950445,-33.95803277237953,0.7814253355022943,0.09070417096156136
