run_id,bb,satdk,satpsi,slop,smcmax,wltsmc,max_gw_storage,Cgw,expon,K_nash,refkdt,trigger_z_fact,alpha_fc,K_lf
0,10.592686236465672,0.00026975931053548297,0.5158705856496313,0.4387329126562446,0.7141313257443821,0.008269116075195138,0.15564874417024943,0.0009366853846077155,2.65526714646676,0.10655394724131882,1.5323158013215643,0.6680310627633187,0.17997181317793554,0.16674544011169018
1,18.690003191659383,0.00037090385108297353,0.10072564117105179,0.6422462389277575,0.5983623568046739,0.285816859576539,0.20392292351322167,0.0006589173679488543,7.773508662012772,0.41772167788239944,1.3484399743557134,0.47128379228936146,0.19283457629596545,0.3433805696265154
2,16.695159364355842,0.00025753111130126104,0.10857516419503335,0.4879647375597267,0.8738700308148335,0.4336450410754254,0.19475487729964214,0.0010555885033086262,7.6253660961443535,0.15806402538144265,2.135242960732024,0.28116532992941407,0.1559909018441291,0.2111618450798713
3,12.874509575453677,0.0006851691584265756,0.6118408377316289,0.005044486914268953,0.5145475908719388,0.0469572891001761,0.11772467718865731,0.00020467312522892068,4.251988278306735,0.2917669790153486,1.4426212093017299,0.27800838659931404,0.11970675126723745,0.20477960918500068
4,4.364075771949868,0.000542141289722771,0.3381284607712002,0.8157113947386933,0.5247227463654829,0.1613002402588373,0.21159894353089506,0.00046561152003401005,3.9272829413818227,0.29142262630445415,3.356810690820488,0.6267313046296529,0.16392801630177845,0.8655591602000517
5,19.038982196527606,0.00022727082726480054,0.7064531677511647,0.4698004821474052,0.6950842006328821,0.3243614833222868,0.12767475432678083,0.000559262869298548,0.2119967854999354,0.1796780266743508,3.1902454419959314,0.2961165909359862,0.30901311983864654,0.8052968294117061
6,4.200145498313943,0.0005052696300142362,0.26199639380374706,0.13235139738750556,0.6861070805513589,0.4248505726303628,0.14506822075183906,0.0015101826462713779,6.476932028238207,0.9210394915639188,2.520271188973598,0.47173485736532134,0.20638773569932448,0.7895230385170586
7,15.388204492520552,0.0006054865525701887,0.10493520131996681,0.2598842773584949,0.9967504242274665,0.3148822960998321,0.07041774360628812,0.00013517183076964832,7.4689457114080975,0.440937188032774,2.4481440541060158,0.7485592332092608,0.2665887155139649,0.5263470007194725
8,8.702948411853251,2.6614803126678175e-05,0.43218112795501906,0.6886319090095728,0.6467140503394102,0.12842766514094228,0.1914319957255543,0.001643018618289681,2.4158135814175172,0.9120071618168277,0.49940087504695974,0.7444587433960868,0.30942482477375116,0.5142689353567531
9,21.10829168240647,0.00022334511479100554,0.548201058912882,0.5583619110723452,0.6333267532592475,0.07801829636466508,0.053681343072388026,0.00024669015363756847,1.0219804816152354,0.0936277965094227,1.2459656403843964,0.3019879550265281,0.2808173377533967,0.8818499070807144
