run_id,NSE on Flow,NSE on Soil,KGE on Flow,KGE on Soil
0,-4.342875223212799,-3.722443123995716,-0.6293279124593976,-0.3333520545161228
1,-0.4069462988630579,-18.189858645239852,-0.32788619266657615,-0.9360622552111728
2,-52.129303890668666,-3.395148581141484,-5.467403272303823,-0.03991307043262293
3,-18.626335052176817,-1.972789369302605,-2.6708751032853653,0.085319599159562
4,-12.072734065285239,-10.175416254339158,-1.7530128613414595,-0.5063804309622988
5,-7.198697156873216,-9.048683174878871,-1.0377209626577795,-0.44054071191612687
6,-15.061613415047404,-4.9731759687609935,-2.108177111618819,-0.2675273406386356
7,-24.275424405302303,-2.137097151628081,-3.3029143073859855,0.06670325140489941
8,-0.2367153490466365,-19.260837341023255,-0.40380407401503704,-0.9931323386837843
9,-15.374208282027904,-9.145688711930585,-2.1694087844297782,-0.3791744127887875
10,-0.7361745564199373,-9.37578508239301,-0.2609270039743343,-0.632356225463883
11,-35.083262333850946,-1.7502018711332754,-4.22751555703188,0.09167485412443777
12,-11.016403210095259,-1.455328486681727,-1.740186376649142,0.088701254033417
13,-187.32073214606535,-6.1671719610041205,-12.856660136606902,-0.29407484782482585
14,-157.19291884515133,-4.289314822019518,-12.136671767517496,-0.2514611566551517
15,-0.3737847912843999,-23.730709865308487,-0.33893800463653245,-1.084977384290188
16,-0.44165060229034236,-25.786497093941325,-0.31277171368268886,-1.1769022578809607
17,-42.09286653846282,-1.2420778390173415,-4.716825122761669,0.10121163830012025
18,-2.2567302416833663,-12.770399596871814,-0.3111515015144357,-0.6552811544814972
19,-34.817147466088706,-6.419879785990217,-4.566515001790365,-0.16219019076847352
20,-11.251636223656915,-0.6062303009874179,-1.769826611432903,0.16559404856897952
21,-10.852003446588864,-0.5511623472379859,-1.7779152853243745,0.17083519001234682
22,-0.5298497194155283,-6.746034579084804,-0.2958323057454062,-0.4999278711323305
23,-92.29559773512871,-0.7327096520081122,-7.945261012129922,0.15358106109482383
24,-51.80641453211844,-1.3943013808095643,-5.413894599251433,0.11325142969446789
25,-0.423726214644776,-27.753640229079306,-0.3231366015991617,-1.1262889001101954
26,-5.5518723800438865,-4.125964194099202,-0.8081618308925802,-0.3261000266615235
27,-26.026986729198647,-2.4474134699252117,-3.431573380319569,0.06508614375964594
28,-0.48514537813874337,-23.019942708149223,-0.3044245506673493,-1.0773687810662294
29,-197.15625199551826,-10.63171584003057,-15.709495587142303,-0.6271203009170807
30,-0.5294734941466874,-16.04683181825872,-0.2947667017689024,-0.8658257845185564
31,-17.172622820467033,-1.8037086557471858,-2.440382930103717,0.077984224710969
32,-59.2858780853349,-2.590002046221348,-5.9427764452687315,0.060976843122292235
33,-0.34778468246563765,-37.72063999182392,-0.3478007670981489,-1.4131177106867767
34,-73.70956967489077,0.15850821879355248,-7.271274378361168,0.09968285424027823
35,-0.37893160941860327,-15.86102163582013,-0.33874222753874594,-0.7939528539818843
36,-10.707617120831738,-5.285847725421235,-1.5574194618499777,-0.3382096603926217
37,-0.6867975845964553,-11.50665564135389,-0.2640639450290143,-0.7324187488545282
38,-1.0549132520404725,-8.346604696087494,-0.2378918941389223,-0.5914855265330663
39,-0.47642150809323325,-41.546165126405775,-0.30191303583764095,-1.4999240975642207
40,-100.31313975967663,-4.428168424191852,-12.657729874830109,-0.4963268643684824
41,-16.60751941978861,-2.910420762193649,-2.2919063723950805,-0.20833266243058146
42,-2.532533031933142,-17.583068652680893,-0.3452476121726846,-0.7626887320991231
43,-0.3722395904529796,-20.0533165417137,-0.341276521955858,-0.8859598530131501
44,-49.98357412416702,-2.1826886683535447,-5.2634775620154,0.03583428310847514
45,-1.1703855200020805,-9.176525879550233,-0.23868890575227764,-0.585364732796329
46,-11.071082711877068,-4.508132778482032,-1.6268624005903876,-0.2024975829943063
47,-0.6263848108146401,-20.765656119629753,-0.27018060098361874,-0.9227361004521362
48,-20.91449193235534,-0.5565517170022252,-2.9629843845386916,0.16450555149807156
49,-9.297372197010251,-2.520059553732903,-1.3559938270058902,-0.07416325637022236
50,-60.5794320236468,-0.9876781504401622,-6.050653605511573,0.1267846184861675
51,-59.2090554559643,-1.1623991342314008,-5.8893869357927455,0.11889358432531316
52,-7.112670392684281,-8.204554667204428,-1.0468353844024954,-0.3171638933567338
53,-40.238219005703286,-0.3306187461185468,-4.755206250978327,0.1568471323814672
54,-4.7371388101706975,-8.220878537849917,-0.6197425482213983,-0.37113989400268355
55,-0.3932786486723412,-23.28932334598561,-0.33146123693863494,-1.0806908716146615
56,-0.2964169827166192,-21.6068835781901,-0.3723674354543296,-0.9853259509459971
57,-97.28434757858247,-6.707326575076388,-12.624190581554897,-0.5639449728393937
58,-58.15973328431553,-5.466500191981445,-11.235177456990609,-0.5375202215388777
59,-0.3345161777365486,-33.34085660894069,-0.3547493791509575,-1.2721615524560872
60,-0.810946605120588,-11.412871612378446,-0.2520380027138336,-0.6443790132009637
61,-14.27272643342713,-6.679144916428182,-2.0112159512698953,-0.3372276431013448
62,-0.3336366046258057,-30.47674000794389,-0.3553058192774674,-1.2034694265532386
63,-0.2735694351239304,-26.149345870318417,-0.3843977217308927,-1.0520229879087108
64,-20.350089854372914,-3.061867806168329,-2.704931627369287,-0.21412073635245488
65,-0.3864749650151482,-14.138305947876777,-0.3352244563617648,-0.813367866441975
66,-36.92929978037765,-3.7485003494928772,-4.346315816093712,0.0048107493095757015
67,-0.5507442015030433,-18.904285389234047,-0.29030599289377723,-0.9265298364765078
68,-8.730717911377411,-3.2626323511567508,-1.320954666478515,-0.09169372221707617
69,-23.61850508109609,-1.1049603933493466,-3.23721455134718,0.13806257884106465
70,-41.2644143464404,-9.641581408983582,-4.576874378428453,-0.40836913374276573
71,-1.2815812634996364,-8.883388470389884,-0.23931576064771765,-0.5582772481235645
72,-10.303105130673528,-2.633462967353442,-1.5758675596602485,0.0013956097154393943
73,-3.241864730426589,-2.2769006443269553,-0.3042582160224181,-0.08356640009079941
74,-1.0413554185496703,-9.87782255863943,-0.23956961572005175,-0.6711561398557846
75,-0.3345432802015227,-25.010239864322756,-0.3533173446000215,-1.1523307578455588
76,-0.3908542324714972,-11.674399091899781,-0.33376994379130553,-0.7442560621504972
77,-0.3569630345316712,-16.545681906712566,-0.345816514601363,-0.8892372361335867
78,-0.5778197818465132,-13.503889513598654,-0.2846953464497406,-0.7956981703298591
79,-5.411919293294332,-2.606313770035838,-0.7136546379306816,-0.14894962417118895
80,-2.2506980180349974,-12.304169839259275,-0.2811573380102854,-0.7402668810811566
81,-42.824047566404786,-1.5053016319602923,-4.764094293906756,0.07021698490620754
82,-1.7216470560408084,-15.779387721716727,-0.2596405127895016,-0.7410688329200126
83,-4.145742464732131,-1.5346473504635587,-0.6887499391478318,0.11549180446805807
84,-44.70561410233792,-1.0771204212405827,-7.042414892122395,-0.10721646683397701
85,-1.2634873013507883,-15.847259644202438,-0.2394416550658951,-0.7828122724596449
86,-12.35603562487913,-4.797958468433699,-1.7972434454911785,-0.3285745876485606
87,-0.32055398035213845,-33.322261887522444,-0.3609073958272089,-1.2638130462600161
88,-449.157226002219,-0.07821825080352451,-21.64973560359699,-0.3555429917835715
89,-9.568077650118198,-2.345995854338303,-1.4395381980656663,-0.023718582411975664
90,-0.8213320161462392,-15.461773148593295,-0.25215299160887317,-0.7979662525778395
91,-14.478599919666218,-3.7089628767471465,-2.0434365290525416,-0.2734101805533671
92,-29.247507976596822,-0.577952698763686,-3.733514344202569,0.16730303737160135
93,-0.3372512022238596,-26.81128503722136,-0.3537623773271459,-1.12435640215917
94,-33.85551615696164,-2.8972357965885895,-4.086375690234962,0.030691167139820563
95,-14.966389964672091,-2.4065019797971146,-2.1826133784032065,-0.029977712129077183
96,-15.195313695510741,-5.73726842188427,-2.1226729325016676,-0.2966716351672669
97,-25.6106410046476,-0.4729589226461717,-3.399754224100123,0.1673802580467415
98,-164.12023654096976,-7.837535028986142,-14.743334132667934,-0.589242186810434
99,-15.007780164872319,-4.281540624547663,-2.1006461100985825,-0.24987710345308445
100,-0.3501620363662521,-22.740553789164476,-0.3480443689539352,-1.0575099674437984
101,-0.3330456880164956,-25.05564339202819,-0.3565538386061693,-1.0183752207691752
102,-34.30499486369214,-0.31585748045973805,-4.278059791726225,0.1518854938858245
103,-0.4174716175943287,-27.36069684381124,-0.32568591657637924,-1.0790908465027256
104,-26.34291500934488,-0.17478623134733118,-3.575672521607845,0.15975301084836824
105,-0.4471175232036484,-20.999670976974244,-0.314772093837274,-1.0336817437415027
106,-11.516638414966447,-2.8614303406794916,-1.6298259442934415,-0.05121924021506019
107,-0.4751145243924051,-35.21265380576575,-0.30795296029667574,-1.3029612125926673
108,-31.837101177095974,-1.8327873288412335,-3.893746772611763,0.07084282145729426
109,-0.37046818576497076,-26.091526417237166,-0.33716493305521733,-1.1721365193367288
110,-15.86449350781373,-3.342638233912039,-2.42487135475683,0.01917459504447372
111,-20.74411684751367,-1.2492246958740254,-2.9022335078118564,0.09850382513563027
112,-1.226365112303451,-19.450920668882908,-0.23910428307625708,-0.8456127923853236
113,-28.378342723670606,-0.7032584431754809,-4.155406944748125,0.07853483357704993
114,-6.64995093750992,-9.751896280694949,-0.9864070298606011,-0.5044752682485418
115,-92.98310297975517,-0.422527233700122,-7.942233355321353,0.13658316275658244
