time,PET,precip_rate
2015-08-04,0.009209761242586182,0.000254
2015-08-05,0.008716528865989705,0.0
2015-08-06,0.004664014309966167,0.00508
2015-08-07,0.005039081335949848,0.000762
2015-08-08,0.008074840307557875,0.0
2015-08-09,0.007935937000665617,0.0
2015-08-10,0.006094509731023235,0.026920000000000003
2015-08-11,0.007338028049826361,0.000254
2015-08-12,0.00885771053668907,0.0
2015-08-13,0.007994922714486414,0.0
2015-08-14,0.005399829104468405,0.026158
2015-08-15,0.003684189618930506,0.000254
2015-08-16,0.00720263573089823,0.0
2015-08-17,0.004784726721379352,0.019303999999999998
2015-08-18,0.004135593889912658,0.013970000000000002
2015-08-19,0.006112687267881438,0.0027939999999999996
2015-08-20,0.0062799163399065785,0.00127
2015-08-21,0.004862758677133348,0.0
2015-08-22,0.005421985552565385,0.0
2015-08-23,0.0045255547433857846,0.03124
2015-08-24,0.007785723223768547,0.0
2015-08-25,0.008694685147141237,0.0
2015-08-26,0.008482683903126535,0.0
2015-08-27,0.007070800570653361,0.0
2015-08-28,0.007364870034791845,0.0
2015-08-29,0.006610339476026884,0.0
2015-08-30,0.0024365288468764473,0.001778
2015-08-31,0.00782325990201414,0.0
2015-09-01,0.007021664458876195,0.0
2015-09-02,0.006505348324030964,0.0
2015-09-03,0.007448311725810635,0.0
2015-09-04,0.00773814130403352,0.0
2015-09-05,0.00538004363418011,0.0033020000000000002
2015-09-06,0.005748921894657385,0.0
2015-09-07,0.005340769757507521,0.000254
2015-09-08,0.004791088845104458,0.003048
2015-09-09,0.0026309510540194875,0.036823999999999996
2015-09-10,0.0038068595250480486,0.001524
2015-09-11,0.007399082764669018,0.000254
2015-09-12,0.005537529317480719,0.0
2015-09-13,0.007121754160830253,0.0
2015-09-14,0.007010377117394668,0.0
2015-09-15,0.007106810769385134,0.0
2015-09-16,0.004749026821960805,0.0
2015-09-17,0.006325177888798855,0.0
2015-09-18,0.00668438626719748,0.0
2015-09-19,0.006806137787353679,0.0
2015-09-20,0.006131547725848516,0.0
2015-09-21,0.0027718713166334638,0.0
2015-09-22,0.005562440054604238,0.0
2015-09-23,0.005980186561329393,0.0
2015-09-24,0.004436543593755711,0.010159999999999999
2015-09-25,0.0012693923060014913,0.040896
2015-09-26,0.0027786651498460527,0.004826
2015-09-27,0.0032689823056594007,0.00127
2015-09-28,0.002843993518832893,0.001524
2015-09-29,0.0019057767055627637,0.03048
2015-09-30,0.005039836116466083,0.0
2015-10-01,0.003475555285186312,0.00508
2015-10-02,0.0012017469154071117,0.044700000000000004
2015-10-03,0.0008690995084880202,0.05969
2015-10-04,0.0021011818915007757,0.006349999999999999
2015-10-05,0.005297048927571633,0.0
2015-10-06,0.005109071683751275,0.0
2015-10-07,0.005461657105296494,0.0
2015-10-08,0.004749699572370058,0.0
2015-10-09,0.00353145488982447,0.0
2015-10-10,0.0011810406508637997,0.018796
2015-10-11,0.005091489909200573,0.0
2015-10-12,0.005558393163718001,0.0
2015-10-13,0.005624628165508512,0.004826
2015-10-14,0.006002897143425384,0.0
2015-10-15,0.005544101282786968,0.0
2015-10-16,0.005460839205797026,0.0
2015-10-17,0.005342795480120953,0.0
2015-10-18,0.005004951117734282,0.0
2015-10-19,0.0049379214977908325,0.0
2015-10-20,0.005021779851875799,0.0
2015-10-21,0.005374606972819562,0.0
2015-10-22,0.005282163378094139,0.0
2015-10-23,0.0053533266074982004,0.0
2015-10-24,0.0020367011274382662,0.0
2015-10-25,0.00272420462238617,0.0
2015-10-26,0.0005794255326158071,0.01143
2015-10-27,0.0005821825185957496,0.0254
2015-10-28,0.0020545871321238952,0.032512
2015-10-29,0.0013397849928926942,0.001524
2015-10-30,0.004642162569527569,0.0
2015-10-31,0.001255074193402859,0.00127
2015-11-01,0.000867187104201986,0.015494000000000003
2015-11-02,0.0006251385816860351,0.05257800000000001
2015-11-03,0.0028179892343002926,0.000254
2015-11-04,0.003914535729264577,0.0
2015-11-05,0.0019483528846937568,0.0033020000000000002
2015-11-06,0.0030117327941403312,0.004826
2015-11-07,0.0008300954332211306,0.007873999999999999
