run_id,NSE on Flow,NSE on Soil,KGE on Flow,KGE on Soil
0,-119.38602587379052,0.026841350004314868,-10.138356959208156,-0.01847970702885049
1,-11.599499461033636,-10.720931891974358,-1.6739741275441036,-0.43193676760359856
2,-18.452395029272846,-9.799614040149796,-2.5117141099621807,-0.4854501680575949
3,-160.63593319966455,-0.12359512310642295,-11.136758539597968,0.08512338306440836
4,-0.44067833954354096,-29.40962482833455,-0.3183272624801565,-1.1441509604521576
5,-20.682138657552237,-3.282739248277169,-2.9114369053924514,0.01403447800181401
6,-0.32561296786553107,-29.708963597200434,-0.35680834371419223,-1.263624979251158
7,-7.120651271753141,-12.144659724699356,-1.059275089626345,-0.5803466437745006
8,-29.767419783847195,-2.3539253507781455,-3.6656045116601454,-0.06334803592595084
9,-0.5938374012616117,-10.657842896284723,-0.28249320798381095,-0.6550309965898233
10,-6.407537780336887,-8.24621277489566,-0.9263758122595911,-0.43766213940975796
11,-29.806113918460813,-4.715000496940883,-3.612309557147994,-0.3047533770293671
12,-15.610293688667952,-7.6482015968629415,-2.183371988082513,-0.4047491148849274
13,-8.685259308983598,-7.928324873503897,-1.2759469980202498,-0.43258146149042287
14,-0.6079207509297275,-39.676508511205554,-0.27890986748338564,-1.3893599568720028
15,-16.90554509629191,-1.9076839509332038,-2.4385164353793227,0.0028561441669856524
16,-1.0688462296502053,-9.656671861571587,-0.23853940864955714,-0.5966634258855983
17,-12.2615218149766,-7.55428058707108,-1.7527376914927335,-0.3544725586152633
18,-37.789341360188494,-0.17424475786341165,-4.596706917639661,0.15128072987679553
19,-101.90729665614792,0.009605876730123364,-8.422789811524652,0.15232597261169478
20,-51.48858134128218,-2.014455231903356,-5.522844284480392,0.0808383299114056
21,-0.28390363791113593,-25.19565420042834,-0.3767474375702329,-1.1531000414875483
22,-58.639072857417894,-2.428034904971442,-5.8691409046083125,0.03895031093093804
23,-17.751251626224402,-15.963932847849037,-2.4415365437334313,-0.7063215451190736
24,-40.4810022490588,-0.5662628337273561,-4.728111583226621,0.14389567674607107
25,-1.2445995921366553,-30.126225591608407,-0.2248193027958727,-1.1533645924240261
26,-56.561606922825156,-1.8786060284954487,-5.740679459362876,0.09714891892281674
27,-77.07008354200832,-1.4475122585598386,-6.928085406529597,0.11327123841257891
28,-60.883221741616254,-0.4383296514423547,-6.1910346650413475,0.1335499054034921
29,-20.635587845239332,-1.1300216072444424,-2.891080325149479,0.1251864398764715
30,-126.84840984294232,-8.690069714194982,-10.694206984881907,-0.38300247852485425
31,-23.893556825467844,-2.092996180117572,-3.2179589954200924,0.06204428070074597
32,-437.9451172939468,-0.19767316818486713,-21.387304397284126,-0.36526002841376237
33,-0.8649065179747755,-8.673071933016633,-0.24477377839859038,-0.6243426168541859
34,-6.461643045701179,-3.7805522689556135,-0.9476945463702839,-0.30692219153157363
35,-7.392498952818112,-2.4424290444575165,-1.0733971661189434,-0.05549931375396788
36,-14.202162530599441,-5.169256771666985,-2.0339153170439044,-0.3642322910431426
37,-51.39827916694725,-3.2217950884256075,-5.41174377048609,0.030274778894896825
38,-108.68044328869097,-10.48098024202412,-13.017272207810723,-0.50674214181085
39,-44.526654669971464,-2.672191581625575,-4.890338984397139,0.01890877882724684
40,-303.68583347694766,-1.5872080418030805,-18.43271246635633,-0.39349312899551925
41,-51.292801255254005,-1.466541964361007,-5.334743581990013,0.06609069845862325
42,-1.0562791388941464,-8.843802584035734,-0.2397803831366212,-0.5965907884830577
43,-21.178845161653697,-0.8829592484732065,-2.9495155801580437,0.14425824109495877
44,-0.29036975301771295,-27.358167235461167,-0.37422564947192405,-1.170436062976612
45,-0.3202299249071012,-23.749695349216058,-0.35968404031962997,-1.116574867477257
46,-0.47856407149517377,-12.431180006692124,-0.30696339452571975,-0.7493192858445705
47,-29.842658585278755,-2.285048180849974,-4.01329436775939,0.04438723938950928
48,-0.28107988890086544,-14.749935699373104,-0.38030291037568653,-0.7907860263046931
49,-0.23036494301548838,-7.458903223348107,-0.40944891578337184,-0.5672840768221148
50,-55.60912451488879,-4.409782064195549,-5.705180694868221,-0.06840270895880463
51,-0.831558514342859,-10.877767407989074,-0.06057387593369912,-0.6628851590818767
52,-74.5674313939927,-0.4343877359029713,-7.191055954721342,0.09319528000728139
53,-1.648821750509316,-7.3453300195999525,-0.2734925423224961,-0.4736975998838264
54,-13.912025853918252,-1.4061310471113746,-2.137093311002571,0.10170710872895039
55,-0.08555604951024631,1.0,nan,nan
56,-8.506510257756267,-1.703853339256646,-1.3708617417363538,0.10517761418595906
57,-53.022847984921746,-0.8401717601092773,-6.938785826676094,-0.06264413977930183
58,-26.386915821593785,-0.725943648548794,-3.510057859600492,0.15954127626009407
59,-0.26894095417567754,-19.797731511313234,-0.3849637728626212,-1.0147714891878605
60,-0.9538659162529113,-18.481689547114595,-0.22391301091984017,-0.9607081127958867
61,-2.00956768197855,-5.300210710680493,-0.2878085027397155,-0.4369795423698035
62,-103.67297803458057,-0.08395127278380854,-8.543882575404469,0.1411517087880617
63,-23.9473643893699,-2.7235344714685357,-3.0960677408361548,-0.10494990255614689
64,-42.95348623197839,-3.627607535410154,-4.891423190184931,0.0008871163963689588
65,-0.4452454644822039,-42.49136626566145,-0.31603610074049215,-1.455638781795423
66,-58.47113849216596,-3.5714147272033214,-5.843784154641382,0.00833103684388814
67,-0.37867918315062954,-39.13404659671289,-0.33718082053119347,-1.3975978372805704
68,-22.501030280924056,-3.4250506003981007,-2.93350483232235,-0.23268242056481103
69,-32.39168830748288,-1.2171315700385317,-3.966960423436661,0.11920996676645823
70,-185.21396068565932,-3.8437569723007856,-12.49654546499297,-0.1723548567345936
71,-0.41523202871876386,-27.934471559046575,-0.26673311064808325,-1.1626071681629537
72,-240.34944635689456,-6.053166712359322,-14.492496225307635,-0.2812274402805579
73,-0.4511679366971997,-34.013547157857495,-0.31422880905290507,-1.2918509451301947
74,-43.33123882139381,-3.3261564577840623,-4.764871305647678,-0.09186747022548492
75,-2.4874330966064346,-5.495403041791498,-0.3421993449133409,-0.42434645371662194
76,-425.0318468653896,-2.0690335346979842,-21.1488364520967,-0.3890924619453018
77,-57.946555553594536,-1.05554521208024,-5.821016015245047,0.14023931588611183
78,-76.46022700653944,-0.7577670348719521,-6.9232019180547075,0.14498766508084826
79,-46.03470958449058,-2.619211807230878,-5.018239152492204,0.03148733087464495
80,-0.6400589457232002,-28.98145010890834,-0.27179212795278573,-1.124883593378224
81,-34.9463267110084,-2.281271810719304,-4.142503334784293,0.02254536502370652
82,-2.4391531100529713,-11.955288847306807,-0.33538265697195335,-0.6151247430573636
83,-123.1545260725488,-0.24344278178664758,-11.706253230619481,-0.15831425056205095
